race_id,rank,lane
149142,2,3
149142,3,2
149143,1,3
149143,2,4
149143,3,6
149144,1,1
149144,2,6
149144,3,5
149145,1,1
149145,2,3
149145,3,4
149146,1,3
149146,2,2
149146,3,4
149147,1,1
149147,2,5
149147,3,2
149148,1,1
149148,2,4
149148,3,3
149149,1,1
149149,2,3
149149,3,5
149150,1,3
149150,2,5
149150,3,2
149151,1,5
149151,2,6
149151,3,2
149152,1,1
149152,2,6
149152,3,2
149129,1,2
149129,2,4
149129,3,5
149130,1,5
149130,2,2
149130,3,3
149131,1,1
149131,2,5
149131,3,4
149132,1,2
149132,2,3
149132,3,5
149133,1,1
149133,2,3
149133,3,6
149134,1,4
149134,2,6
149134,3,2
149135,1,1
149135,2,3
149135,3,4
149136,1,4
149136,2,5
149136,3,1
149137,1,1
149137,2,2
149137,3,6
149138,1,1
149138,2,3
149138,3,5
149139,1,1
149139,2,2
149139,3,4
149140,1,1
149140,2,4
149140,3,6
149153,1,5
149153,2,4
149153,3,6
149154,1,1
149154,2,2
149154,3,3
149155,1,1
149155,2,3
149155,3,2
149156,1,2
149156,2,4
149156,3,3
149157,1,2
149157,2,5
149157,3,1
149158,1,1
149158,2,3
149158,3,4
149159,1,3
149159,2,2
149159,3,6
149160,1,1
149160,2,4
149160,3,2
149161,1,3
149161,2,2
149161,3,5
149162,1,5
149162,2,1
149162,3,2
149163,1,3
149163,2,4
149163,3,1
149164,1,1
149164,2,3
149164,3,2
149177,1,5
149177,2,6
149177,3,3
149178,1,1
149178,2,3
149178,3,6
149179,1,2
149179,2,1
149179,3,5
149180,1,1
149180,2,5
149180,3,3
149181,1,4
149181,2,3
149181,3,6
149182,1,1
149182,2,2
149182,3,3
149183,1,4
149183,2,2
149183,3,5
149184,1,1
149184,2,3
149184,3,2
149185,1,1
149185,2,3
149185,3,2
149186,1,1
149186,2,4
149186,3,3
149187,1,1
149187,2,4
149187,3,3
149188,1,1
149188,2,2
149188,3,6
149225,1,1
149225,2,3
149225,3,2
149226,1,1
149226,2,4
149226,3,2
149227,1,5
149227,2,1
149227,3,6
149228,1,3
149228,2,1
149228,3,2
149229,1,2
149229,2,5
149229,3,6
149230,1,1
149230,2,2
149230,3,6
149231,1,1
149231,2,4
149231,3,6
149232,1,1
149232,2,2
149232,3,6
149233,1,3
149233,2,2
149233,3,5
149234,1,2
149234,2,6
149234,3,4
149235,1,4
149235,2,1
149235,3,6
149236,1,3
149236,2,2
149236,3,5
