race_id,combo,odds
149195,1-6-5,254.4
149195,2-6-5,148.3
149195,3-6-5,168.1
149195,4-6-5,136.7
149195,5-6-4,462.9
149195,6-5-4,614.1
149196,1-2-3,78.7
149196,2-1-3,98.7
149196,3-1-2,307.6
149196,4-1-2,25.9
149196,5-1-2,44
149196,6-1-2,885.4
149196,1-2-4,17.7
149196,2-1-4,26.7
149196,3-1-4,293
149196,4-1-3,118.8
149196,5-1-3,158.7
149196,6-1-3,1823
149196,1-2-5,24.1
149196,2-1-5,30.7
149196,3-1-5,286.2
149196,4-1-5,16.2
149196,5-1-4,29.9
149196,6-1-4,1264
149196,1-2-6,291.6
149196,2-1-6,299.4
149196,3-1-6,1191
149196,4-1-6,153.4
149196,5-1-6,214.1
149196,6-1-5,1227
149196,1-3-2,125.9
149196,2-3-1,206.6
149196,3-2-1,365.6
149196,4-2-1,37
149196,5-2-1,64.6
149196,6-2-1,1291
149196,1-3-4,117.7
149196,2-3-4,201.2
149196,3-2-4,298.7
149196,4-2-3,116.8
149196,5-2-3,140
149196,6-2-3,2137
149196,1-3-5,122.4
149196,2-3-5,175.8
149196,3-2-5,271.8
149196,4-2-5,22.7
149196,5-2-4,44.2
149196,6-2-4,1097
149196,1-3-6,681.1
149196,2-3-6,999.7
149196,3-2-6,1007
149196,4-2-6,141.9
149196,5-2-6,175.3
149196,6-2-5,820.9
149196,1-4-2,19.8
149196,2-4-1,46.7
149196,3-4-1,367.8
149196,4-3-1,280.4
149196,5-3-1,370
149196,6-3-1,2383
149196,1-4-3,66.5
149196,2-4-3,142.8
149196,3-4-2,244.5
149196,4-3-2,273.6
149196,5-3-2,256.6
149196,6-3-2,1745
149196,1-4-5,14.6
149196,2-4-5,30.9
149196,3-4-5,294.4
149196,4-3-5,208.6
149196,5-3-4,329.6
149196,6-3-4,2383
149196,1-4-6,258.2
149196,2-4-6,257.7
149196,3-4-6,1215
149196,4-3-6,769.9
149196,5-3-6,826.4
149196,6-3-5,2430
149196,1-5-2,34.3
149196,2-5-1,58.3
149196,3-5-1,414.5
149196,4-5-1,11.1
149196,5-4-1,24.5
149196,6-4-1,1147
149196,1-5-3,117.2
149196,2-5-3,145.1
149196,3-5-2,285.6
149196,4-5-2,13.6
149196,5-4-2,24.7
149196,6-4-2,445.9
149196,1-5-4,21.2
149196,2-5-4,45.3
149196,3-5-4,353.1
149196,4-5-3,74.9
149196,5-4-3,112.1
149196,6-4-3,1936
149196,1-5-6,351.1
149196,2-5-6,269.4
149196,3-5-6,1158
149196,4-5-6,33.4
149196,5-4-6,67
149196,6-4-5,474.9
149196,1-6-2,655.8
149196,2-6-1,601.7
149196,3-6-1,2137
149196,4-6-1,298.7
