race_id,date,venue,lane,player_id,global_win_rate,global_2rate,local_win_rate,local_2rate,local_race_cnt,grade_period,avg_st,course_rank1,course_count,course_rank2,recent10_avg_rank,recent10_win_rate,recent10_st_mean,recent10_count,exhibit_time_raw,exhibit_time_rel,start_timing,motor_2rate,motor_2rate_rel,wind_speed,wave_height,temperature,score_total_current,model_version,is_winner
144218,2026-09-13,戸田,3,4163,5.68,40.6,0.1,0.6,10,A2,0.15,13,91,36,2.5,0.2,0.134,10,6.66,0.8333,0.08,54.17,0.7463,1,1,25,19.29,v2_lr,1
144218,2026-09-13,戸田,4,4846,3.99,20.2,0.087,0.2609,23,B1,0.14,3,64,10,4.6,0,0.18,10,6.7,0.5,0.03,39.13,0.4412,1,1,25,6.61,v2_lr,0
144218,2026-09-13,戸田,5,4295,7.01,53,0.3171,0.6341,41,A1,0.14,2,79,24,1.4,0.7,0.106,10,6.69,0.5833,0.08,17.39,0,1,1,25,14.53,v2_lr,0
144218,2026-09-13,戸田,6,5008,4.68,26.5,0.12,0.28,25,B1,0.16,0,49,2,3,0.4,0.099,10,6.76,0,0.08,30.43,0.2646,1,1,25,2.25,v2_lr,0
144219,2026-09-13,戸田,1,4539,6.3,45.6,0.0625,0.125,16,A1,0.13,61,90,76,3.6,0.1,0.133,10,6.57,1,0.01,30.43,0.3477,1,1,25,31.52,v2_lr,1
144219,2026-09-13,戸田,2,5126,6.49,49.5,0.3636,0.4545,11,A1,0.15,10,71,25,3.9,0.1,0.133,10,6.6,0.625,-0.01,50,1,1,1,25,41.6,v2_lr,0
144219,2026-09-13,戸田,3,3072,4.14,20.4,0.0909,0.3636,33,B1,0.17,2,78,8,3.8,0.1,0.148,10,6.65,0,0.11,20,0,1,1,25,8.64,v2_lr,0
144219,2026-09-13,戸田,4,5313,4.52,22.6,0.0286,0.0857,35,B1,0.15,3,61,5,4.2,0,0.156,10,6.62,0.375,0.17,47.83,0.9277,1,1,25,4.83,v2_lr,0
144219,2026-09-13,戸田,5,4578,5.74,46.6,0.1579,0.3158,19,A2,0.18,9,74,19,3.3,0.3,0.168,10,6.6,0.625,-0.01,22.73,0.091,1,1,25,5.8,v2_lr,0
144219,2026-09-13,戸田,6,4388,5.94,38.6,0.1818,0.4545,11,A2,0.17,3,74,10,3.1,0.3,0.155,10,6.64,0.125,0.17,37.5,0.5833,1,1,25,7.6,v2_lr,0
144220,2026-09-13,戸田,1,4370,6.86,50.4,0.45,0.6,20,A1,0.14,78,109,88,2.2,0.5,0.14,10,6.65,0.875,-0.17,52.17,0.9532,2,1,25,33.57,v2_lr,1
144220,2026-09-13,戸田,2,3711,6.1,41.8,0,0.3333,3,A2,0.16,13,87,42,2.9,0.1,0.139,10,6.69,0.375,-0.08,36.36,0.3146,2,1,25,26.79,v2_lr,0
144220,2026-09-13,戸田,3,3834,3.68,16.3,0.1,0.3,10,B1,0.19,2,54,10,3.7,0,0.159,10,6.72,0,0.09,28.57,0,2,1,25,5.92,v2_lr,0
144220,2026-09-13,戸田,4,4973,5.03,31.7,0.1951,0.3415,41,B1,0.16,5,61,13,3.3,0,0.199,10,6.7,0.25,0.11,53.33,1,2,1,25,9.35,v2_lr,0
